,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ADAM17,0.0,0.0,0.0,2.8644059,0.0,0.0,0.68315405,0.0,1.6529183,0.0,1.9632546,0.0,2.3410463,0.0,0.0,0.0,1.8108519,2.415507,0.0,0.3188812
ADAM17,0.0,0.0,0.0,2.8644059,0.0,0.0,0.68315405,0.0,1.6529183,0.0,1.9632546,0.0,2.3410463,0.0,0.0,0.0,1.8108519,2.415507,0.0,0.3188812
ADAM17,0.0,0.0,0.0,2.8644059,0.0,0.0,0.68315405,0.0,1.6529183,0.0,1.9632546,0.0,2.3410463,0.0,0.0,0.0,1.8108519,2.415507,0.0,0.3188812
ADAM23,0.0,0.0,0.2295367,0.0509604,0.31627953,0.0,0.0,0.2114065,0.6897455,0.0,0.0,0.14972894,0.0,1.0229102,0.0,0.7214744,0.45924038,0.0,0.0,0.40243268
ADAM23,0.0,0.0,0.2295367,0.0509604,0.31627953,0.0,0.0,0.2114065,0.6897455,0.0,0.0,0.14972894,0.0,1.0229102,0.0,0.7214744,0.45924038,0.0,0.0,0.40243268
ADAM28,0.025761656,0.0,1.0768237,0.73139447,0.0,2.0288346,0.0,2.7557003,0.0,0.06961392,0.0,0.0,0.0,0.0,0.18804619,0.0,0.0,0.0,0.0,3.386885
ADAM2,0.0,0.0,0.6956543,0.0,0.16774629,0.0,1.2664378,0.0,0.43865442,0.08071179,0.55670977,0.0,1.5900288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.6956543,0.0,0.16774629,0.0,1.2664378,0.0,0.43865442,0.08071179,0.55670977,0.0,1.5900288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.6956543,0.0,0.16774629,0.0,1.2664378,0.0,0.43865442,0.08071179,0.55670977,0.0,1.5900288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.6956543,0.0,0.16774629,0.0,1.2664378,0.0,0.43865442,0.08071179,0.55670977,0.0,1.5900288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM2,0.0,0.0,0.6956543,0.0,0.16774629,0.0,1.2664378,0.0,0.43865442,0.08071179,0.55670977,0.0,1.5900288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,2.0806317,0.0,0.0,0.46170628,0.0,0.0,0.0,2.181629,0.0,2.3241389,0.0,0.0,1.3862345,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,2.0806317,0.0,0.0,0.46170628,0.0,0.0,0.0,2.181629,0.0,2.3241389,0.0,0.0,1.3862345,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,2.0806317,0.0,0.0,0.46170628,0.0,0.0,0.0,2.181629,0.0,2.3241389,0.0,0.0,1.3862345,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,2.0806317,0.0,0.0,0.46170628,0.0,0.0,0.0,2.181629,0.0,2.3241389,0.0,0.0,1.3862345,0.0,0.0,0.0,0.0,0.0,0.0
ADAM9,0.0,2.0806317,0.0,0.0,0.46170628,0.0,0.0,0.0,2.181629,0.0,2.3241389,0.0,0.0,1.3862345,0.0,0.0,0.0,0.0,0.0,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADCYAP1,0.0,0.26117966,0.0,0.0,0.0,0.0,0.0,0.020178147,0.0,0.9418728,0.0,0.55981886,0.0,2.7661047,0.0,1.7304981,0.0,0.0,0.17975771,0.0
ADIPOQ,0.81564045,0.3502796,0.13937406,0.0,0.0,0.0,0.0,0.5508204,0.0,0.0,0.0,0.0,0.11505046,0.0,0.09399625,0.29493272,0.0,0.0,0.0,0.52698505
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM2,0.0,0.0,0.06162951,1.7121352,0.58362174,0.0,3.4806495,0.0,0.0,0.0,0.0,4.336773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
ADM,2.327064,0.82433265,0.0,0.0,0.0,1.7014431,0.0,0.26696756,0.0,0.0,0.0,0.009472039,0.0,0.0,0.0,0.0,0.0,0.022222944,0.019454265,0.0
AGRN,0.0,0.16204241,0.0,0.48852238,0.0,0.0,0.0,0.0,0.4676723,0.0,0.8512577,0.0,0.22472265,0.0,0.0,0.0,1.0203537,0.38648146,0.0,0.0
AGRN,0.0,0.16204241,0.0,0.48852238,0.0,0.0,0.0,0.0,0.4676723,0.0,0.8512577,0.0,0.22472265,0.0,0.0,0.0,1.0203537,0.38648146,0.0,0.0
AGRN,0.0,0.16204241,0.0,0.48852238,0.0,0.0,0.0,0.0,0.4676723,0.0,0.8512577,0.0,0.22472265,0.0,0.0,0.0,1.0203537,0.38648146,0.0,0.0
AGRN,0.0,0.16204241,0.0,0.48852238,0.0,0.0,0.0,0.0,0.4676723,0.0,0.8512577,0.0,0.22472265,0.0,0.0,0.0,1.0203537,0.38648146,0.0,0.0
AGRN,0.0,0.16204241,0.0,0.48852238,0.0,0.0,0.0,0.0,0.4676723,0.0,0.8512577,0.0,0.22472265,0.0,0.0,0.0,1.0203537,0.38648146,0.0,0.0
AGRP,0.0,0.1730922,0.0,0.0,0.0,1.00423,0.0,0.2508217,0.0,0.0,0.0,0.0,0.0,0.0898389,0.0,2.0407434,1.9279742,0.0,0.7798071,0.0
AGRP,0.0,0.1730922,0.0,0.0,0.0,1.00423,0.0,0.2508217,0.0,0.0,0.0,0.0,0.0,0.0898389,0.0,2.0407434,1.9279742,0.0,0.7798071,0.0
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AGT,0.0,0.55644554,0.8412761,0.26894772,0.0,0.0,0.0,0.0,1.0608828,0.5899705,2.4588547,0.0,0.01911891,2.032317,0.0,0.0,1.9750695,0.3197468,0.0,0.17705613
AHSG,0.22612333,0.0,0.05510809,0.0,0.0,0.0,0.0,0.34895244,0.0,0.32497752,0.0,0.0,0.24671759,0.016234737,0.05710469,0.46045247,0.35494256,0.0,0.0,0.0
ALB,0.366614,0.0,0.0,0.0,0.0,0.45385793,0.0,0.6777222,0.0,0.07940409,0.0,0.0,0.01953118,0.38108972,0.0,0.6360805,0.3867718,0.0022969714,0.314773,0.0
ALOX5AP,1.5278751,0.7264832,0.0,0.0,0.04444368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5693209,0.0,0.0,0.0,0.0,0.0
AMELX,0.28263435,0.26122114,0.0,0.50222325,0.0,0.65263504,0.0,0.575667,0.0,0.0,0.0,0.0,0.4011644,0.0,0.0,0.5364491,0.6203327,0.17224704,0.08226061,0.44367492
AMH,0.19697964,0.0,0.0,0.0,0.09686675,0.0,0.0,0.69885844,0.39545688,0.0,0.0,0.0,0.05015025,0.1384443,0.0,0.0868674,0.0,0.0,0.4327456,0.0
AMH,0.19697964,0.0,0.0,0.0,0.09686675,0.0,0.0,0.69885844,0.39545688,0.0,0.0,0.0,0.05015025,0.1384443,0.0,0.0868674,0.0,0.0,0.4327456,0.0
ANGPT1,0.2621847,0.0,0.0,0.6975634,0.0,0.0,0.0,0.0,0.0,0.0,1.5100952,0.0,0.95769846,0.0,0.0,0.0,0.0,2.6227593,0.0,0.0
ANGPT1,0.2621847,0.0,0.0,0.6975634,0.0,0.0,0.0,0.0,0.0,0.0,1.5100952,0.0,0.95769846,0.0,0.0,0.0,0.0,2.6227593,0.0,0.0
ANGPT1,0.2621847,0.0,0.0,0.6975634,0.0,0.0,0.0,0.0,0.0,0.0,1.5100952,0.0,0.95769846,0.0,0.0,0.0,0.0,2.6227593,0.0,0.0
ANGPT1,0.2621847,0.0,0.0,0.6975634,0.0,0.0,0.0,0.0,0.0,0.0,1.5100952,0.0,0.95769846,0.0,0.0,0.0,0.0,2.6227593,0.0,0.0
ANGPT2,2.6025677,0.0,0.0,0.0,0.0,0.0,0.0,0.45488235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPT2,2.6025677,0.0,0.0,0.0,0.0,0.0,0.0,0.45488235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPT4,1.3015441,0.0,0.30490685,0.0,0.0,0.34176496,0.0,1.2277734,0.0,0.0,0.0,0.0,0.46764138,0.0,0.0,0.0,0.22357675,0.21005936,0.0,0.38474116
ANGPT4,1.3015441,0.0,0.30490685,0.0,0.0,0.34176496,0.0,1.2277734,0.0,0.0,0.0,0.0,0.46764138,0.0,0.0,0.0,0.22357675,0.21005936,0.0,0.38474116
ANGPTL3,0.0,0.0,0.0,1.9827881,0.0,0.5903283,0.0,0.0,0.7719586,0.0,0.0,0.0,1.6636648,0.0,0.0,0.0,2.3258736,0.75978434,0.0,0.0
ANGPTL3,0.0,0.0,0.0,1.9827881,0.0,0.5903283,0.0,0.0,0.7719586,0.0,0.0,0.0,1.6636648,0.0,0.0,0.0,2.3258736,0.75978434,0.0,0.0
ANGPTL3,0.0,0.0,0.0,1.9827881,0.0,0.5903283,0.0,0.0,0.7719586,0.0,0.0,0.0,1.6636648,0.0,0.0,0.0,2.3258736,0.75978434,0.0,0.0
ANGPTL4,0.041860934,0.0,0.0,0.0,0.3446814,0.0,0.0,0.0,0.044571105,0.06656338,0.0,0.0,0.6259877,0.34187794,0.5709871,0.33082712,0.7198097,0.0,0.6643793,0.0
ANOS1,0.0,0.0,0.0,2.6268826,0.26909474,0.0,1.3071345,0.0,0.010341203,0.0,0.8549506,0.0,2.6225681,0.0,0.0,0.0,0.35824844,3.5951104,0.0,0.0
ANOS1,0.0,0.0,0.0,2.6268826,0.26909474,0.0,1.3071345,0.0,0.010341203,0.0,0.8549506,0.0,2.6225681,0.0,0.0,0.0,0.35824844,3.5951104,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
ANXA1,0.0,0.86391085,0.0,0.0,0.0,0.26736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56168324,0.0,0.66802216,0.13819706,0.15276408,0.0,0.0
APLN,0.20933789,0.0,3.0708427,0.0,1.9382573,0.0,1.2260373,0.0,0.0,2.715278,0.0,1.2435744,0.0,0.0,2.405602,0.0,2.006722,0.23445623,0.0,0.0
APLN,0.20933789,0.0,3.0708427,0.0,1.9382573,0.0,1.2260373,0.0,0.0,2.715278,0.0,1.2435744,0.0,0.0,2.405602,0.0,2.006722,0.23445623,0.0,0.0
APLN,0.20933789,0.0,3.0708427,0.0,1.9382573,0.0,1.2260373,0.0,0.0,2.715278,0.0,1.2435744,0.0,0.0,2.405602,0.0,2.006722,0.23445623,0.0,0.0
APLN,0.20933789,0.0,3.0708427,0.0,1.9382573,0.0,1.2260373,0.0,0.0,2.715278,0.0,1.2435744,0.0,0.0,2.405602,0.0,2.006722,0.23445623,0.0,0.0
APOA1,0.58791476,0.069678426,0.0,0.0,0.0,0.15406452,0.0,0.35307306,0.0,0.0,0.0,0.0,0.0,0.18910493,0.09124004,0.7359794,0.18742307,0.0,0.0,0.0
APOA1,0.58791476,0.069678426,0.0,0.0,0.0,0.15406452,0.0,0.35307306,0.0,0.0,0.0,0.0,0.0,0.18910493,0.09124004,0.7359794,0.18742307,0.0,0.0,0.0
APOA1,0.58791476,0.069678426,0.0,0.0,0.0,0.15406452,0.0,0.35307306,0.0,0.0,0.0,0.0,0.0,0.18910493,0.09124004,0.7359794,0.18742307,0.0,0.0,0.0
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOB,0.059480976,0.0,0.0,0.0,0.0,0.032245792,0.0,1.0466152,0.0,0.1289417,0.0,0.0,0.44195226,1.5859156,0.0,0.23566507,0.0,0.0,0.0,0.16119987
APOC1,0.0,0.0,0.72210395,0.0,0.0,0.14935239,0.0,2.2950118,0.0,0.0,0.0,0.0,0.020288933,0.0,0.0,0.0,0.0,0.0,0.0,2.2551253
APOC3,0.0,0.0,0.0,0.0,0.79724413,0.0,0.0,0.0,0.0,0.5887215,0.49542913,0.0,1.5948317,1.6904532,0.0,0.0,0.0,1.2965828,2.7225478,0.0
APOC3,0.0,0.0,0.0,0.0,0.79724413,0.0,0.0,0.0,0.0,0.5887215,0.49542913,0.0,1.5948317,1.6904532,0.0,0.0,0.0,1.2965828,2.7225478,0.0
APOC3,0.0,0.0,0.0,0.0,0.79724413,0.0,0.0,0.0,0.0,0.5887215,0.49542913,0.0,1.5948317,1.6904532,0.0,0.0,0.0,1.2965828,2.7225478,0.0
APOC3,0.0,0.0,0.0,0.0,0.79724413,0.0,0.0,0.0,0.0,0.5887215,0.49542913,0.0,1.5948317,1.6904532,0.0,0.0,0.0,1.2965828,2.7225478,0.0
APOC3,0.0,0.0,0.0,0.0,0.79724413,0.0,0.0,0.0,0.0,0.5887215,0.49542913,0.0,1.5948317,1.6904532,0.0,0.0,0.0,1.2965828,2.7225478,0.0
APOD,0.7694518,0.34427938,0.0,0.02728332,0.0,0.11515687,0.0,0.8370736,0.0,0.0,0.0,0.0,0.26259354,0.0,0.0,0.2483594,0.17011206,0.00022622554,0.41691607,0.0
APOE,0.0,0.0,0.0,0.35814565,0.0,0.0,0.74255025,0.31791437,0.3662083,1.1346159,0.0,0.2781931,0.1371408,0.0,1.1248661,0.0,0.0,0.0,0.5594818,1.9855202
APOE,0.0,0.0,0.0,0.35814565,0.0,0.0,0.74255025,0.31791437,0.3662083,1.1346159,0.0,0.2781931,0.1371408,0.0,1.1248661,0.0,0.0,0.0,0.5594818,1.9855202
